genome	count	k	order	type	tree_k	dataset	runs_type	n_runs	baseline	rel
spnegono	5	31	optimal	kmer	single	spnegono kmer k31 n5	matrix	5698763	5698763	1
spnegono	5	31	optimal	kmer	single	spnegono kmer k31 n5	indiv_rows	22599569	22599569	1
spnegono	5	31	optimal	kmer	single	spnegono kmer k31 n5	cylinder	9939664	9939664	1
spnegono	5	31	optimal	unique	single	spnegono unique k31 n5	matrix	19	30	0.6333333333333333
spnegono	5	31	optimal	unique	single	spnegono unique k31 n5	indiv_rows	33	44	0.75
spnegono	5	31	optimal	unique	single	spnegono unique k31 n5	cylinder	28	38	0.7368421052631579
spnegono	5	31	optimal	unitig	single	spnegono unitig k31 n5	matrix	462075	773207	0.5976084024071173
spnegono	5	31	optimal	unitig	single	spnegono unitig k31 n5	indiv_rows	1346266	1657398	0.8122768339288451
spnegono	5	31	optimal	unitig	single	spnegono unitig k31 n5	cylinder	796526	796526	1
spnegono	679	31	optimal	kmer	single	spnegono kmer k31 n679	matrix	176120912	1658512155	0.10619211410000187
spnegono	679	31	optimal	kmer	single	spnegono kmer k31 n679	indiv_rows	193021718	1675412961	0.11520844263064048
spnegono	679	31	optimal	kmer	single	spnegono kmer k31 n679	cylinder	180397172	1659569694	0.10870117275110955
spnegono	679	31	optimal	unique	single	spnegono unique k31 n679	matrix	14069436	95408073	0.147465885827083
spnegono	679	31	optimal	unique	single	spnegono unique k31 n679	indiv_rows	14549037	95887674	0.1517300023358581
spnegono	679	31	optimal	unique	single	spnegono unique k31 n679	cylinder	14270764	95505798	0.1494230119934708
spnegono	679	31	optimal	unitig	single	spnegono unitig k31 n679	matrix	17405686	126653015	0.1374281220229933
spnegono	679	31	optimal	unitig	single	spnegono unitig k31 n679	indiv_rows	18289877	127537206	0.1434081674958443
spnegono	679	31	optimal	unitig	single	spnegono unitig k31 n679	cylinder	17714380	126668898	0.13984790488980176
spnegono	72	31	optimal	kmer	single	spnegono kmer k31 n72	matrix	34639581	161335361	0.21470544823710408
spnegono	72	31	optimal	kmer	single	spnegono kmer k31 n72	indiv_rows	51540387	178236167	0.289169071953842
spnegono	72	31	optimal	kmer	single	spnegono kmer k31 n72	cylinder	38849806	165451530	0.23481079927154497
spnegono	72	31	optimal	unique	single	spnegono unique k31 n72	matrix	912886	2196748	0.4155624586889347
spnegono	72	31	optimal	unique	single	spnegono unique k31 n72	indiv_rows	1010003	2293865	0.44030620808112075
spnegono	72	31	optimal	unique	single	spnegono unique k31 n72	cylinder	959618	2231056	0.4301182937586506
spnegono	72	31	optimal	unitig	single	spnegono unitig k31 n72	matrix	3247569	14152121	0.22947577963755397
spnegono	72	31	optimal	unitig	single	spnegono unitig k31 n72	indiv_rows	4131760	15036312	0.2747854660105483
spnegono	72	31	optimal	unitig	single	spnegono unitig k31 n72	cylinder	3574294	14174330	0.2521666985317825
spnegono	8	31	optimal	kmer	single	spnegono kmer k31 n8	matrix	6177035	10586477	0.5834835328126627
spnegono	8	31	optimal	kmer	single	spnegono kmer k31 n8	indiv_rows	23077841	27487283	0.8395824716469794
spnegono	8	31	optimal	kmer	single	spnegono kmer k31 n8	cylinder	10422836	10999506	0.9475731001010409
spnegono	8	31	optimal	unique	single	spnegono unique k31 n8	matrix	96	114	0.8421052631578947
spnegono	8	31	optimal	unique	single	spnegono unique k31 n8	indiv_rows	138	156	0.8846153846153846
spnegono	8	31	optimal	unique	single	spnegono unique k31 n8	cylinder	118	120	0.9833333333333333
spnegono	8	31	optimal	unitig	single	spnegono unitig k31 n8	matrix	494850	1351709	0.366092110062151
spnegono	8	31	optimal	unitig	single	spnegono unitig k31 n8	indiv_rows	1379041	2235900	0.6167722170043383
spnegono	8	31	optimal	unitig	single	spnegono unitig k31 n8	cylinder	829014	1374884	0.6029701414810268
spnegono	1000	6	optimal	kmer	single	spnegono kmer k6 n1000	matrix	0	0	NA
spnegono	1000	6	optimal	kmer	single	spnegono kmer k6 n1000	indiv_rows	2080	2080	1
spnegono	1000	6	optimal	kmer	single	spnegono kmer k6 n1000	cylinder	0	0	NA
spnegono	1000	6	optimal	unique	single	spnegono unique k6 n1000	matrix	0	0	NA
spnegono	1000	6	optimal	unique	single	spnegono unique k6 n1000	indiv_rows	1	1	1
spnegono	1000	6	optimal	unique	single	spnegono unique k6 n1000	cylinder	0	0	NA
spnegono	1000	6	optimal	unitig	single	spnegono unitig k6 n1000	matrix	0	0	NA
spnegono	1000	6	optimal	unitig	single	spnegono unitig k6 n1000	indiv_rows	2080	2080	1
spnegono	1000	6	optimal	unitig	single	spnegono unitig k6 n1000	cylinder	0	0	NA
spnegono	1000	9	optimal	kmer	single	spnegono kmer k9 n1000	matrix	392180	5683300	0.06900568331779072
spnegono	1000	9	optimal	kmer	single	spnegono kmer k9 n1000	indiv_rows	523246	5814366	0.0899919268928031
spnegono	1000	9	optimal	kmer	single	spnegono kmer k9 n1000	cylinder	402912	5693156	0.07077129100274084
spnegono	1000	9	optimal	unique	single	spnegono unique k9 n1000	matrix	364607	3489538	0.10448575140892577
spnegono	1000	9	optimal	unique	single	spnegono unique k9 n1000	indiv_rows	377643	3502574	0.1078187070423066
spnegono	1000	9	optimal	unique	single	spnegono unique k9 n1000	cylinder	370090	3490700	0.10602171484229524
spnegono	1000	9	optimal	unitig	single	spnegono unitig k9 n1000	matrix	392180	5947389	0.06594154174209893
spnegono	1000	9	optimal	unitig	single	spnegono unitig k9 n1000	indiv_rows	523246	6078455	0.08608207184226913
spnegono	1000	9	optimal	unitig	single	spnegono unitig k9 n1000	cylinder	402912	5957408	0.06763209771766514
spnegono	1000	12	randomized	kmer	single	spnegono kmer k12 n1000	matrix	1327744519	1327744519	1
spnegono	1000	12	randomized	kmer	single	spnegono kmer k12 n1000	indiv_rows	1332481972	1332481972	1
spnegono	1000	12	randomized	kmer	single	spnegono kmer k12 n1000	cylinder	1327905600	1327905600	1
spnegono	1000	12	randomized	unique	single	spnegono unique k12 n1000	matrix	380551097	380551097	1
spnegono	1000	12	randomized	unique	single	spnegono unique k12 n1000	indiv_rows	382018230	382018230	1
spnegono	1000	12	randomized	unique	single	spnegono unique k12 n1000	cylinder	381169910	381169910	1
spnegono	1000	12	randomized	unitig	single	spnegono unitig k12 n1000	matrix	1244683179	1244683179	1
spnegono	1000	12	randomized	unitig	single	spnegono unitig k12 n1000	indiv_rows	1249101681	1249101681	1
spnegono	1000	12	randomized	unitig	single	spnegono unitig k12 n1000	cylinder	1244781550	1244781550	1
spnegono	1000	13	randomized	kmer	single	spnegono kmer k13 n1000	matrix	1838122577	1838122577	1
spnegono	1000	13	randomized	kmer	single	spnegono kmer k13 n1000	indiv_rows	1846117004	1846117004	1
spnegono	1000	13	randomized	kmer	single	spnegono kmer k13 n1000	cylinder	1841498936	1841498936	1
spnegono	1000	13	randomized	unique	single	spnegono unique k13 n1000	matrix	335808999	335808999	1
spnegono	1000	13	randomized	unique	single	spnegono unique k13 n1000	indiv_rows	337153746	337153746	1
spnegono	1000	13	randomized	unique	single	spnegono unique k13 n1000	cylinder	336022380	336022380	1
spnegono	1000	13	randomized	unitig	single	spnegono unitig k13 n1000	matrix	1450999234	1450999234	1
spnegono	1000	13	randomized	unitig	single	spnegono unitig k13 n1000	indiv_rows	1456789143	1456789143	1
spnegono	1000	13	randomized	unitig	single	spnegono unitig k13 n1000	cylinder	1453477304	1453477304	1
spnegono	1000	14	randomized	kmer	single	spnegono kmer k14 n1000	matrix	2083871547	2083871547	1
spnegono	1000	14	randomized	kmer	single	spnegono kmer k14 n1000	indiv_rows	2094084613	2094084613	1
spnegono	1000	14	randomized	kmer	single	spnegono kmer k14 n1000	cylinder	2087651518	2087651518	1
spnegono	1000	14	randomized	unique	single	spnegono unique k14 n1000	matrix	232090567	232090567	1
spnegono	1000	14	randomized	unique	single	spnegono unique k14 n1000	indiv_rows	233016810	233016810	1
spnegono	1000	14	randomized	unique	single	spnegono unique k14 n1000	cylinder	232098316	232098316	1
spnegono	1000	14	randomized	unitig	single	spnegono unitig k14 n1000	matrix	1033832984	1033832984	1
spnegono	1000	14	randomized	unitig	single	spnegono unitig k14 n1000	indiv_rows	1038320726	1038320726	1
spnegono	1000	14	randomized	unitig	single	spnegono unitig k14 n1000	cylinder	1033931334	1033931334	1
spnegono	1000	15	randomized	kmer	single	spnegono kmer k15 n1000	matrix	2175267370	2175267370	1
spnegono	1000	15	randomized	kmer	single	spnegono kmer k15 n1000	indiv_rows	2186653558	2186653558	1
spnegono	1000	15	randomized	kmer	single	spnegono kmer k15 n1000	cylinder	2179242056	2179242056	1
spnegono	1000	15	randomized	unique	single	spnegono unique k15 n1000	matrix	172168945	172168945	1
spnegono	1000	15	randomized	unique	single	spnegono unique k15 n1000	indiv_rows	172824143	172824143	1
spnegono	1000	15	randomized	unique	single	spnegono unique k15 n1000	cylinder	172457998	172457998	1
spnegono	1000	15	randomized	unitig	single	spnegono unitig k15 n1000	matrix	549402806	549402806	1
spnegono	1000	15	randomized	unitig	single	spnegono unitig k15 n1000	indiv_rows	552035654	552035654	1
spnegono	1000	15	randomized	unitig	single	spnegono unitig k15 n1000	cylinder	550446956	550446956	1
spnegono	1000	18	randomized	kmer	single	spnegono kmer k18 n1000	matrix	2266908138	2266908138	1
spnegono	1000	18	randomized	kmer	single	spnegono kmer k18 n1000	indiv_rows	2279724169	2279724169	1
spnegono	1000	18	randomized	kmer	single	spnegono kmer k18 n1000	cylinder	2271036828	2271036828	1
spnegono	1000	18	randomized	unique	single	spnegono unique k18 n1000	matrix	145765455	145765455	1
spnegono	1000	18	randomized	unique	single	spnegono unique k18 n1000	indiv_rows	146267972	146267972	1
spnegono	1000	18	randomized	unique	single	spnegono unique k18 n1000	cylinder	146014114	146014114	1
spnegono	1000	18	randomized	unitig	single	spnegono unitig k18 n1000	matrix	230076907	230076907	1
spnegono	1000	18	randomized	unitig	single	spnegono unitig k18 n1000	indiv_rows	231066318	231066318	1
spnegono	1000	18	randomized	unitig	single	spnegono unitig k18 n1000	cylinder	230485466	230485466	1
spnegono	1000	23	randomized	kmer	single	spnegono kmer k23 n1000	matrix	2309513476	2309513476	1
spnegono	1000	23	randomized	kmer	single	spnegono kmer k23 n1000	indiv_rows	2323938180	2323938180	1
spnegono	1000	23	randomized	kmer	single	spnegono kmer k23 n1000	cylinder	2313696180	2313696180	1
spnegono	1000	23	randomized	unique	single	spnegono unique k23 n1000	matrix	150461110	150461110	1
spnegono	1000	23	randomized	unique	single	spnegono unique k23 n1000	indiv_rows	150986672	150986672	1
spnegono	1000	23	randomized	unique	single	spnegono unique k23 n1000	cylinder	150476242	150476242	1
spnegono	1000	23	randomized	unitig	single	spnegono unitig k23 n1000	matrix	206468605	206468605	1
spnegono	1000	23	randomized	unitig	single	spnegono unitig k23 n1000	indiv_rows	207368932	207368932	1
spnegono	1000	23	randomized	unitig	single	spnegono unitig k23 n1000	cylinder	206470610	206470610	1
spnegono	1000	31	randomized	kmer	single	spnegono kmer k31 n1000	matrix	2504624187	2504624187	1
spnegono	1000	31	randomized	kmer	single	spnegono kmer k31 n1000	indiv_rows	2521524993	2521524993	1
spnegono	1000	31	randomized	kmer	single	spnegono kmer k31 n1000	cylinder	2508712774	2508712774	1
spnegono	1000	31	randomized	unique	single	spnegono unique k31 n1000	matrix	154501373	154501373	1
spnegono	1000	31	randomized	unique	single	spnegono unique k31 n1000	indiv_rows	155050342	155050342	1
spnegono	1000	31	randomized	unique	single	spnegono unique k31 n1000	cylinder	154755192	154755192	1
spnegono	1000	31	randomized	unitig	single	spnegono unitig k31 n1000	matrix	183992409	183992409	1
spnegono	1000	31	randomized	unitig	single	spnegono unitig k31 n1000	indiv_rows	184876600	184876600	1
spnegono	1000	31	randomized	unitig	single	spnegono unitig k31 n1000	cylinder	184316232	184316232	1
spnegono	113	31	randomized	kmer	single	spnegono kmer k31 n113	matrix	263500993	263500993	1
spnegono	113	31	randomized	kmer	single	spnegono kmer k31 n113	indiv_rows	280401799	280401799	1
spnegono	113	31	randomized	kmer	single	spnegono kmer k31 n113	cylinder	263790446	263790446	1
spnegono	113	31	randomized	unique	single	spnegono unique k31 n113	matrix	5440972	5440972	1
spnegono	113	31	randomized	unique	single	spnegono unique k31 n113	indiv_rows	5588797	5588797	1
spnegono	113	31	randomized	unique	single	spnegono unique k31 n113	cylinder	5508350	5508350	1
spnegono	113	31	randomized	unitig	single	spnegono unitig k31 n113	matrix	22199768	22199768	1
spnegono	113	31	randomized	unitig	single	spnegono unitig k31 n113	indiv_rows	23083959	23083959	1
spnegono	113	31	randomized	unitig	single	spnegono unitig k31 n113	cylinder	22199956	22199956	1
spnegono	12	31	randomized	kmer	single	spnegono kmer k31 n12	matrix	20526049	20526049	1
spnegono	12	31	randomized	kmer	single	spnegono kmer k31 n12	indiv_rows	37426855	37426855	1
spnegono	12	31	randomized	kmer	single	spnegono kmer k31 n12	cylinder	20936746	20936746	1
spnegono	12	31	randomized	unique	single	spnegono unique k31 n12	matrix	771	771	1
spnegono	12	31	randomized	unique	single	spnegono unique k31 n12	indiv_rows	937	937	1
spnegono	12	31	randomized	unique	single	spnegono unique k31 n12	cylinder	790	790	1
spnegono	12	31	randomized	unitig	single	spnegono unitig k31 n12	matrix	2332837	2332837	1
spnegono	12	31	randomized	unitig	single	spnegono unitig k31 n12	indiv_rows	3217028	3217028	1
spnegono	12	31	randomized	unitig	single	spnegono unitig k31 n12	cylinder	2656246	2656246	1
spnegono	177	31	randomized	kmer	single	spnegono kmer k31 n177	matrix	433684655	433684655	1
spnegono	177	31	randomized	kmer	single	spnegono kmer k31 n177	indiv_rows	450585461	450585461	1
spnegono	177	31	randomized	kmer	single	spnegono kmer k31 n177	cylinder	434857734	434857734	1
spnegono	177	31	randomized	unique	single	spnegono unique k31 n177	matrix	13323383	13323383	1
spnegono	177	31	randomized	unique	single	spnegono unique k31 n177	indiv_rows	13572844	13572844	1
spnegono	177	31	randomized	unique	single	spnegono unique k31 n177	cylinder	13385420	13385420	1
spnegono	177	31	randomized	unitig	single	spnegono unitig k31 n177	matrix	33729147	33729147	1
spnegono	177	31	randomized	unitig	single	spnegono unitig k31 n177	indiv_rows	34613338	34613338	1
spnegono	177	31	randomized	unitig	single	spnegono unitig k31 n177	cylinder	33830680	33830680	1
spnegono	19	31	randomized	kmer	single	spnegono kmer k31 n19	matrix	48658096	48658096	1
spnegono	19	31	randomized	kmer	single	spnegono kmer k31 n19	indiv_rows	65558902	65558902	1
spnegono	19	31	randomized	kmer	single	spnegono kmer k31 n19	cylinder	52815516	52815516	1
spnegono	19	31	randomized	unique	single	spnegono unique k31 n19	matrix	7915	7915	1
spnegono	19	31	randomized	unique	single	spnegono unique k31 n19	indiv_rows	8906	8906	1
spnegono	19	31	randomized	unique	single	spnegono unique k31 n19	cylinder	8376	8376	1
spnegono	19	31	randomized	unitig	single	spnegono unitig k31 n19	matrix	3246064	3246064	1
spnegono	19	31	randomized	unitig	single	spnegono unitig k31 n19	indiv_rows	4130255	4130255	1
spnegono	19	31	randomized	unitig	single	spnegono unitig k31 n19	cylinder	3568092	3568092	1
spnegono	1	31	randomized	kmer	single	spnegono kmer k31 n1	matrix	1	1	1
spnegono	1	31	randomized	kmer	single	spnegono kmer k31 n1	indiv_rows	16900806	16900806	1
spnegono	1	31	randomized	kmer	single	spnegono kmer k31 n1	cylinder	1	1	1
spnegono	1	31	randomized	unique	single	spnegono unique k31 n1	matrix	1	1	1
spnegono	1	31	randomized	unique	single	spnegono unique k31 n1	indiv_rows	1	1	1
spnegono	1	31	randomized	unique	single	spnegono unique k31 n1	cylinder	1	1	1
spnegono	1	31	randomized	unitig	single	spnegono unitig k31 n1	matrix	1	1	1
spnegono	1	31	randomized	unitig	single	spnegono unitig k31 n1	indiv_rows	884191	884191	1
spnegono	1	31	randomized	unitig	single	spnegono unitig k31 n1	cylinder	1	1	1
spnegono	277	31	randomized	kmer	single	spnegono kmer k31 n277	matrix	610723240	610723240	1
spnegono	277	31	randomized	kmer	single	spnegono kmer k31 n277	indiv_rows	627624046	627624046	1
spnegono	277	31	randomized	kmer	single	spnegono kmer k31 n277	cylinder	614933268	614933268	1
spnegono	277	31	randomized	unique	single	spnegono unique k31 n277	matrix	25392001	25392001	1
spnegono	277	31	randomized	unique	single	spnegono unique k31 n277	indiv_rows	25703768	25703768	1
spnegono	277	31	randomized	unique	single	spnegono unique k31 n277	cylinder	25462936	25462936	1
spnegono	277	31	randomized	unitig	single	spnegono unitig k31 n277	matrix	54689456	54689456	1
spnegono	277	31	randomized	unitig	single	spnegono unitig k31 n277	indiv_rows	55573647	55573647	1
spnegono	277	31	randomized	unitig	single	spnegono unitig k31 n277	cylinder	54795348	54795348	1
spnegono	29	31	randomized	kmer	single	spnegono kmer k31 n29	matrix	59438508	59438508	1
spnegono	29	31	randomized	kmer	single	spnegono kmer k31 n29	indiv_rows	76339314	76339314	1
spnegono	29	31	randomized	kmer	single	spnegono kmer k31 n29	cylinder	59741864	59741864	1
spnegono	29	31	randomized	unique	single	spnegono unique k31 n29	matrix	32338	32338	1
spnegono	29	31	randomized	unique	single	spnegono unique k31 n29	indiv_rows	35457	35457	1
spnegono	29	31	randomized	unique	single	spnegono unique k31 n29	cylinder	33892	33892	1
spnegono	29	31	randomized	unitig	single	spnegono unitig k31 n29	matrix	4729517	4729517	1
spnegono	29	31	randomized	unitig	single	spnegono unitig k31 n29	indiv_rows	5613708	5613708	1
spnegono	29	31	randomized	unitig	single	spnegono unitig k31 n29	cylinder	4747426	4747426	1
spnegono	2	31	randomized	kmer	single	spnegono kmer k31 n2	matrix	32069	32069	1
spnegono	2	31	randomized	kmer	single	spnegono kmer k31 n2	indiv_rows	16932875	16932875	1
spnegono	2	31	randomized	kmer	single	spnegono kmer k31 n2	cylinder	64138	64138	1
spnegono	2	31	randomized	unique	single	spnegono unique k31 n2	matrix	2	2	1
spnegono	2	31	randomized	unique	single	spnegono unique k31 n2	indiv_rows	8	8	1
spnegono	2	31	randomized	unique	single	spnegono unique k31 n2	cylinder	4	4	1
spnegono	2	31	randomized	unitig	single	spnegono unitig k31 n2	matrix	2913	2913	1
spnegono	2	31	randomized	unitig	single	spnegono unitig k31 n2	indiv_rows	887104	887104	1
spnegono	2	31	randomized	unitig	single	spnegono unitig k31 n2	cylinder	5826	5826	1
spnegono	3	31	randomized	kmer	single	spnegono kmer k31 n3	matrix	829641	829641	1
spnegono	3	31	randomized	kmer	single	spnegono kmer k31 n3	indiv_rows	17730447	17730447	1
spnegono	3	31	randomized	kmer	single	spnegono kmer k31 n3	cylinder	861710	861710	1
spnegono	3	31	randomized	unique	single	spnegono unique k31 n3	matrix	12	12	1
